LAT,LON,YEAR,MO,DY,TEMPERATURE,RADIATION
9.75,75.75,2021,3,9,28.66,6.52
9.75,76.25,2021,3,9,30.17,6.82
9.75,76.75,2021,3,9,26.56,6.82
9.75,77.25,2021,3,9,25.32,6.64
10.25,74.25,2021,3,9,28.43,6.36
10.25,74.75,2021,3,9,28.4,6.36
10.25,75.25,2021,3,9,28.47,6.83
10.25,75.75,2021,3,9,28.95,6.83
10.25,76.25,2021,3,9,30.4,6.92
10.25,76.75,2021,3,9,26.62,6.92
10.25,77.25,2021,3,9,25.23,6.5
10.75,74.25,2021,3,9,28.49,6.36
10.75,74.75,2021,3,9,28.5,6.36
10.75,75.25,2021,3,9,28.78,6.83
10.75,75.75,2021,3,9,29.18,6.83
10.75,76.25,2021,3,9,29.32,6.92
10.75,76.75,2021,3,9,26.96,6.92
10.75,77.25,2021,3,9,26.58,6.5
11.25,74.25,2021,3,9,28.54,6.29
11.25,74.75,2021,3,9,28.63,6.29
11.25,75.25,2021,3,9,28.9,7.12
11.25,75.75,2021,3,9,28.75,7.12
11.25,76.25,2021,3,9,26.99,7.17
11.25,76.75,2021,3,9,25.77,7.17
11.25,77.25,2021,3,9,26.79,7.15
11.75,74.25,2021,3,9,28.6,6.29
11.75,74.75,2021,3,9,28.77,6.29
11.75,75.25,2021,3,9,28.61,7.12
11.75,75.75,2021,3,9,27.7,7.12
11.75,76.25,2021,3,9,25.69,7.17
11.75,76.75,2021,3,9,25.19,7.17
11.75,77.25,2021,3,9,26.23,7.15
12.25,74.25,2021,3,9,28.71,6.65
12.25,74.75,2021,3,9,28.95,6.65
12.25,75.25,2021,3,9,28.29,7.05
12.25,75.75,2021,3,9,26.76,7.05
12.25,76.25,2021,3,9,25.56,7.43
12.25,76.75,2021,3,9,25.96,7.43
12.25,77.25,2021,3,9,26.2,7.42
12.75,74.25,2021,3,9,28.94,6.65
12.75,74.75,2021,3,9,29.19,6.65
12.75,75.25,2021,3,9,28.04,7.05
12.75,75.75,2021,3,9,25.91,7.05
12.75,76.25,2021,3,9,25.07,7.43
12.75,76.75,2021,3,9,25.92,7.43
12.75,77.25,2021,3,9,25.66,7.42
8.25,74.25,2021,3,10,28.56,6.32
8.25,74.75,2021,3,10,28.67,6.32
8.25,75.25,2021,3,10,28.66,6.87
8.25,75.75,2021,3,10,28.62,6.87
8.25,76.25,2021,3,10,28.66,6.95
8.25,76.75,2021,3,10,28.48,6.95
8.25,77.25,2021,3,10,27.57,6.06
8.75,74.25,2021,3,10,28.32,6.32
8.75,74.75,2021,3,10,28.52,6.32
8.75,75.25,2021,3,10,28.67,6.87
8.75,75.75,2021,3,10,28.84,6.87
8.75,76.25,2021,3,10,29.18,6.95
8.75,76.75,2021,3,10,28.16,6.95
8.75,77.25,2021,3,10,26.75,6.06
9.25,74.25,2021,3,10,28.09,5.75
9.25,74.75,2021,3,10,28.21,5.75
9.25,75.25,2021,3,10,28.38,6.81
9.25,75.75,2021,3,10,28.76,6.81
9.25,76.25,2021,3,10,29.65,6.67
9.25,76.75,2021,3,10,27.36,6.67
9.25,77.25,2021,3,10,26.12,6.07
9.75,74.25,2021,3,10,28.13,5.75
9.75,74.75,2021,3,10,28.14,5.75
9.75,75.25,2021,3,10,28.21,6.81
9.75,75.75,2021,3,10,28.62,6.81
9.75,76.25,2021,3,10,29.94,6.67
9.75,76.75,2021,3,10,26.3,6.67
9.75,77.25,2021,3,10,24.84,6.07
10.25,74.25,2021,3,10,28.26,6.25
10.25,74.75,2021,3,10,28.23,6.25
10.25,75.25,2021,3,10,28.29,6.81
10.25,75.75,2021,3,10,28.72,6.81
10.25,76.25,2021,3,10,30,6.9
10.25,76.75,2021,3,10,26.36,6.9
10.25,77.25,2021,3,10,24.9,6.41
10.75,74.25,2021,3,10,28.44,6.25
10.75,74.75,2021,3,10,28.37,6.25
10.75,75.25,2021,3,10,28.54,6.81
10.75,75.75,2021,3,10,28.88,6.81
10.75,76.25,2021,3,10,28.98,6.9
10.75,76.75,2021,3,10,26.88,6.9
10.75,77.25,2021,3,10,26.52,6.41
11.25,74.25,2021,3,10,28.56,6.68
11.25,74.75,2021,3,10,28.54,6.68
11.25,75.25,2021,3,10,28.67,6.88
11.25,75.75,2021,3,10,28.45,6.88
11.25,76.25,2021,3,10,26.77,6.71
11.25,76.75,2021,3,10,25.89,6.71
11.25,77.25,2021,3,10,27.01,6.85
11.75,74.25,2021,3,10,28.59,6.68
11.75,74.75,2021,3,10,28.68,6.68
11.75,75.25,2021,3,10,28.46,6.88
11.75,75.75,2021,3,10,27.56,6.88
11.75,76.25,2021,3,10,25.78,6.71
11.75,76.75,2021,3,10,25.62,6.71
11.75,77.25,2021,3,10,26.71,6.85
12.25,74.25,2021,3,10,28.63,6.82
12.25,74.75,2021,3,10,28.82,6.82
12.25,75.25,2021,3,10,28.2,6.69
12.25,75.75,2021,3,10,26.9,6.69
12.25,76.25,2021,3,10,26.14,7.09
12.25,76.75,2021,3,10,26.7,7.09
12.25,77.25,2021,3,10,26.93,7.22
12.75,74.25,2021,3,10,28.78,6.82
12.75,74.75,2021,3,10,28.88,6.82
12.75,75.25,2021,3,10,27.8,6.69
12.75,75.75,2021,3,10,26.08,6.69
12.75,76.25,2021,3,10,25.87,7.09
12.75,76.75,2021,3,10,26.77,7.09
12.75,77.25,2021,3,10,26.61,7.22
8.25,74.25,2021,3,11,27.52,6.2
8.25,74.75,2021,3,11,27.7,6.2
8.25,75.25,2021,3,11,27.83,6.65
8.25,75.75,2021,3,11,27.83,6.65
8.25,76.25,2021,3,11,27.71,6.81
8.25,76.75,2021,3,11,27.67,6.81
8.25,77.25,2021,3,11,27.25,6.02
8.75,74.25,2021,3,11,27.64,6.2
8.75,74.75,2021,3,11,27.86,6.2
8.75,75.25,2021,3,11,27.97,6.65
8.75,75.75,2021,3,11,27.96,6.65
8.75,76.25,2021,3,11,27.93,6.81
8.75,76.75,2021,3,11,27.2,6.81
8.75,77.25,2021,3,11,26.4,6.02
9.25,74.25,2021,3,11,27.67,4.42
9.25,74.75,2021,3,11,27.84,4.42
9.25,75.25,2021,3,11,27.9,5.74
9.25,75.75,2021,3,11,27.93,5.74
9.25,76.25,2021,3,11,28.15,6.68
9.25,76.75,2021,3,11,26.17,6.68
9.25,77.25,2021,3,11,25.51,6.31
9.75,74.25,2021,3,11,27.69,4.42
9.75,74.75,2021,3,11,27.76,4.42
9.75,75.25,2021,3,11,27.79,5.74
9.75,75.75,2021,3,11,27.85,5.74
9.75,76.25,2021,3,11,28.06,6.68
9.75,76.75,2021,3,11,24.85,6.68
9.75,77.25,2021,3,11,23.98,6.31
10.25,74.25,2021,3,11,27.77,4.42
10.25,74.75,2021,3,11,27.79,4.42
10.25,75.25,2021,3,11,27.81,5.64
10.25,75.75,2021,3,11,27.82,5.64
10.25,76.25,2021,3,11,27.7,5.97
10.25,76.75,2021,3,11,24.62,5.97
10.25,77.25,2021,3,11,23.7,6.19
10.75,74.25,2021,3,11,27.85,4.42
10.75,74.75,2021,3,11,27.86,4.42
10.75,75.25,2021,3,11,27.88,5.64
10.75,75.75,2021,3,11,27.63,5.64
10.75,76.25,2021,3,11,26.6,5.97
10.75,76.75,2021,3,11,24.99,5.97
10.75,77.25,2021,3,11,24.88,6.19
11.25,74.25,2021,3,11,27.88,3.95
11.25,74.75,2021,3,11,27.9,3.95
11.25,75.25,2021,3,11,27.72,4.79
11.25,75.75,2021,3,11,26.89,4.79
11.25,76.25,2021,3,11,24.76,5.72
11.25,76.75,2021,3,11,24.18,5.72
11.25,77.25,2021,3,11,25.23,6.54
11.75,74.25,2021,3,11,27.86,3.95
11.75,74.75,2021,3,11,27.8,3.95
11.75,75.25,2021,3,11,27.1,4.79
11.75,75.75,2021,3,11,25.69,4.79
11.75,76.25,2021,3,11,24.06,5.72
11.75,76.75,2021,3,11,24.19,5.72
11.75,77.25,2021,3,11,25.34,6.54
12.25,74.25,2021,3,11,27.92,4.82
12.25,74.75,2021,3,11,27.71,4.82
12.25,75.25,2021,3,11,26.49,4.83
12.25,75.75,2021,3,11,24.84,4.83
12.25,76.25,2021,3,11,24.69,6.01
12.25,76.75,2021,3,11,25.78,6.01
12.25,77.25,2021,3,11,26.35,6.96
12.75,74.25,2021,3,11,28.14,4.82
12.75,74.75,2021,3,11,27.77,4.82
12.75,75.25,2021,3,11,26.2,4.83
12.75,75.75,2021,3,11,24.38,4.83
12.75,76.25,2021,3,11,25.03,6.01
12.75,76.75,2021,3,11,26.75,6.01
12.75,77.25,2021,3,11,26.97,6.96
8.25,74.25,2021,3,12,28.41,6.77
8.25,74.75,2021,3,12,28.4,6.77
8.25,75.25,2021,3,12,28.37,6.82
8.25,75.75,2021,3,12,28.35,6.82
8.25,76.25,2021,3,12,28.35,6.88
8.25,76.75,2021,3,12,27.85,6.88
8.25,77.25,2021,3,12,26.78,6.45
8.75,74.25,2021,3,12,28.39,6.77
8.75,74.75,2021,3,12,28.38,6.77
8.75,75.25,2021,3,12,28.43,6.82
8.75,75.75,2021,3,12,28.54,6.82
8.75,76.25,2021,3,12,28.73,6.88
8.75,76.75,2021,3,12,27.19,6.88
8.75,77.25,2021,3,12,25.71,6.45
9.25,74.25,2021,3,12,28.46,6.81
9.25,74.75,2021,3,12,28.46,6.81
9.25,75.25,2021,3,12,28.5,6.93
9.25,75.75,2021,3,12,28.68,6.93
9.25,76.25,2021,3,12,29.1,7.06
9.25,76.75,2021,3,12,26.21,7.06
9.25,77.25,2021,3,12,25.04,6.64
9.75,74.25,2021,3,12,28.54,6.81
9.75,74.75,2021,3,12,28.51,6.81
9.75,75.25,2021,3,12,28.51,6.93
9.75,75.75,2021,3,12,28.69,6.93
9.75,76.25,2021,3,12,29.37,7.06
9.75,76.75,2021,3,12,25.34,7.06
9.75,77.25,2021,3,12,23.96,6.64
10.25,74.25,2021,3,12,28.65,6.5
10.25,74.75,2021,3,12,28.57,6.5
10.25,75.25,2021,3,12,28.52,6.13
10.25,75.75,2021,3,12,28.66,6.13
10.25,76.25,2021,3,12,29.26,6.83
10.25,76.75,2021,3,12,25.48,6.83
10.25,77.25,2021,3,12,24.18,6.93
10.75,74.25,2021,3,12,28.71,6.5
10.75,74.75,2021,3,12,28.61,6.5
10.75,75.25,2021,3,12,28.59,6.13
10.75,75.75,2021,3,12,28.51,6.13
10.75,76.25,2021,3,12,27.92,6.83
10.75,76.75,2021,3,12,25.79,6.83
10.75,77.25,2021,3,12,25.61,6.93
11.25,74.25,2021,3,12,28.55,5.85
11.25,74.75,2021,3,12,28.5,5.85
11.25,75.25,2021,3,12,28.42,5.17
11.25,75.75,2021,3,12,27.8,5.17
11.25,76.25,2021,3,12,25.56,6.89
11.25,76.75,2021,3,12,24.56,6.89
11.25,77.25,2021,3,12,25.68,6.93
11.75,74.25,2021,3,12,28.3,5.85
11.75,74.75,2021,3,12,28.28,5.85
11.75,75.25,2021,3,12,27.85,5.17
11.75,75.75,2021,3,12,26.69,5.17
11.75,76.25,2021,3,12,24.56,6.89
11.75,76.75,2021,3,12,24.14,6.89
11.75,77.25,2021,3,12,25.25,6.93
12.25,74.25,2021,3,12,28.27,6.48
12.25,74.75,2021,3,12,28.19,6.48
12.25,75.25,2021,3,12,27.25,6.39
12.25,75.75,2021,3,12,25.72,6.39
12.25,76.25,2021,3,12,24.91,7.06
12.25,76.75,2021,3,12,25.45,7.06
12.25,77.25,2021,3,12,25.79,7.12
12.75,74.25,2021,3,12,28.48,6.48
12.75,74.75,2021,3,12,28.33,6.48
12.75,75.25,2021,3,12,26.91,6.39
12.75,75.75,2021,3,12,24.96,6.39
12.75,76.25,2021,3,12,24.99,7.06
12.75,76.75,2021,3,12,26.26,7.06
12.75,77.25,2021,3,12,26.12,7.12
8.25,74.25,2021,3,13,28.75,6.86
8.25,74.75,2021,3,13,28.72,6.86
8.25,75.25,2021,3,13,28.58,6.89
8.25,75.75,2021,3,13,28.45,6.89
8.25,76.25,2021,3,13,28.53,6.92
8.25,76.75,2021,3,13,28.57,6.92
8.25,77.25,2021,3,13,27.84,6.5
8.75,74.25,2021,3,13,28.63,6.86
8.75,74.75,2021,3,13,28.66,6.86
8.75,75.25,2021,3,13,28.59,6.89
8.75,75.75,2021,3,13,28.5,6.89
8.75,76.25,2021,3,13,28.67,6.92
8.75,76.75,2021,3,13,28.12,6.92
8.75,77.25,2021,3,13,26.96,6.5
9.25,74.25,2021,3,13,28.5,6.89
9.25,74.75,2021,3,13,28.54,6.89
9.25,75.25,2021,3,13,28.56,6.94
9.25,75.75,2021,3,13,28.63,6.94
9.25,76.25,2021,3,13,28.98,7.2
9.25,76.75,2021,3,13,27.29,7.2
9.25,77.25,2021,3,13,26.13,6.78
9.75,74.25,2021,3,13,28.57,6.89
9.75,74.75,2021,3,13,28.53,6.89
9.75,75.25,2021,3,13,28.59,6.94
9.75,75.75,2021,3,13,28.79,6.94
9.75,76.25,2021,3,13,29.29,7.2
9.75,76.75,2021,3,13,26.05,7.2
9.75,77.25,2021,3,13,24.59,6.78
10.25,74.25,2021,3,13,28.75,7.01
10.25,74.75,2021,3,13,28.69,7.01
10.25,75.25,2021,3,13,28.77,7.09
10.25,75.75,2021,3,13,29,7.09
10.25,76.25,2021,3,13,29.33,7.05
10.25,76.75,2021,3,13,25.71,7.05
10.25,77.25,2021,3,13,24.34,6.92
10.75,74.25,2021,3,13,28.92,7.01
10.75,74.75,2021,3,13,28.88,7.01
10.75,75.25,2021,3,13,28.98,7.09
10.75,75.75,2021,3,13,28.95,7.09
10.75,76.25,2021,3,13,28.06,7.05
10.75,76.75,2021,3,13,25.72,7.05
10.75,77.25,2021,3,13,25.59,6.92
11.25,74.25,2021,3,13,28.97,6.94
11.25,74.75,2021,3,13,28.99,6.94
11.25,75.25,2021,3,13,28.94,7.14
11.25,75.75,2021,3,13,28.24,7.14
11.25,76.25,2021,3,13,25.81,7.25
11.25,76.75,2021,3,13,24.5,7.25
11.25,77.25,2021,3,13,25.74,7.41
11.75,74.25,2021,3,13,28.94,6.94
11.75,74.75,2021,3,13,29.02,6.94
11.75,75.25,2021,3,13,28.54,7.14
11.75,75.75,2021,3,13,27.17,7.14
11.75,76.25,2021,3,13,24.8,7.25
11.75,76.75,2021,3,13,24.1,7.25
11.75,77.25,2021,3,13,25.31,7.41
12.25,74.25,2021,3,13,28.93,6.86
12.25,74.75,2021,3,13,29.05,6.86
12.25,75.25,2021,3,13,28.1,6.95
12.25,75.75,2021,3,13,26.23,6.95
12.25,76.25,2021,3,13,24.87,7.45
12.25,76.75,2021,3,13,25.22,7.45
12.25,77.25,2021,3,13,25.61,7.52
12.75,74.25,2021,3,13,29.05,6.86
12.75,74.75,2021,3,13,29.08,6.86
12.75,75.25,2021,3,13,27.74,6.95
12.75,75.75,2021,3,13,25.54,6.95
12.75,76.25,2021,3,13,24.8,7.45
12.75,76.75,2021,3,13,25.69,7.45
12.75,77.25,2021,3,13,25.53,7.52
8.25,74.25,2021,3,14,28.41,6.9
8.25,74.75,2021,3,14,28.38,6.9
8.25,75.25,2021,3,14,28.39,7.04
8.25,75.75,2021,3,14,28.45,7.04
8.25,76.25,2021,3,14,28.61,7.07
8.25,76.75,2021,3,14,28.83,7.07
8.25,77.25,2021,3,14,28.22,6.5
8.75,74.25,2021,3,14,28.48,6.9
8.75,74.75,2021,3,14,28.36,6.9
8.75,75.25,2021,3,14,28.36,7.04
8.75,75.75,2021,3,14,28.54,7.04
8.75,76.25,2021,3,14,28.99,7.07
8.75,76.75,2021,3,14,28.84,7.07
8.75,77.25,2021,3,14,27.84,6.5
9.25,74.25,2021,3,14,28.69,6.88
9.25,74.75,2021,3,14,28.54,6.88
9.25,75.25,2021,3,14,28.49,6.88
9.25,75.75,2021,3,14,28.72,6.88
9.25,76.25,2021,3,14,29.55,7.26
9.25,76.75,2021,3,14,28.05,7.26
9.25,77.25,2021,3,14,27.08,6.95
9.75,74.25,2021,3,14,28.83,6.88
9.75,74.75,2021,3,14,28.73,6.88
9.75,75.25,2021,3,14,28.67,6.88
9.75,75.75,2021,3,14,28.89,6.88
9.75,76.25,2021,3,14,29.86,7.26
9.75,76.75,2021,3,14,26.8,7.26
9.75,77.25,2021,3,14,25.51,6.95
10.25,74.25,2021,3,14,28.94,6.58
10.25,74.75,2021,3,14,28.88,6.58
10.25,75.25,2021,3,14,28.87,7.13
10.25,75.75,2021,3,14,29.05,7.13
10.25,76.25,2021,3,14,29.7,7.27
10.25,76.75,2021,3,14,26.38,7.27
10.25,77.25,2021,3,14,25.14,7.15
10.75,74.25,2021,3,14,29,6.58
10.75,74.75,2021,3,14,29.01,6.58
10.75,75.25,2021,3,14,29.1,7.13
10.75,75.75,2021,3,14,29.06,7.13
10.75,76.25,2021,3,14,28.45,7.27
10.75,76.75,2021,3,14,26.35,7.27
10.75,77.25,2021,3,14,26.29,7.15
11.25,74.25,2021,3,14,29,6.83
11.25,74.75,2021,3,14,29.09,6.83
11.25,75.25,2021,3,14,29.13,7.19
11.25,75.75,2021,3,14,28.56,7.19
11.25,76.25,2021,3,14,26.39,7.38
11.25,76.75,2021,3,14,25.22,7.38
11.25,77.25,2021,3,14,26.48,7.38
11.75,74.25,2021,3,14,28.96,6.83
11.75,74.75,2021,3,14,29.09,6.83
11.75,75.25,2021,3,14,28.78,7.19
11.75,75.75,2021,3,14,27.62,7.19
11.75,76.25,2021,3,14,25.44,7.38
11.75,76.75,2021,3,14,24.82,7.38
11.75,77.25,2021,3,14,26.03,7.38
12.25,74.25,2021,3,14,28.97,7.03
12.25,74.75,2021,3,14,29.15,7.03
12.25,75.25,2021,3,14,28.36,7.19
12.25,75.75,2021,3,14,26.71,7.19
12.25,76.25,2021,3,14,25.5,7.41
12.25,76.75,2021,3,14,25.88,7.41
12.25,77.25,2021,3,14,26.23,7.44
12.75,74.25,2021,3,14,29.1,7.03
12.75,74.75,2021,3,14,29.21,7.03
12.75,75.25,2021,3,14,27.98,7.19
12.75,75.75,2021,3,14,25.93,7.19
12.75,76.25,2021,3,14,25.37,7.41
12.75,76.75,2021,3,14,26.35,7.41
12.75,77.25,2021,3,14,26.15,7.44
8.25,74.25,2021,3,15,28.41,6.76
8.25,74.75,2021,3,15,28.27,6.76
8.25,75.25,2021,3,15,28.25,6.96
8.25,75.75,2021,3,15,28.48,6.96
8.25,76.25,2021,3,15,29.01,7.09
8.25,76.75,2021,3,15,29.14,7.09
8.25,77.25,2021,3,15,28.38,7.02
8.75,74.25,2021,3,15,28.48,6.76
8.75,74.75,2021,3,15,28.37,6.76
8.75,75.25,2021,3,15,28.28,6.96
8.75,75.75,2021,3,15,28.44,6.96
8.75,76.25,2021,3,15,29.21,7.09
8.75,76.75,2021,3,15,29.03,7.09
8.75,77.25,2021,3,15,27.82,7.02
9.25,74.25,2021,3,15,28.52,6.94
9.25,74.75,2021,3,15,28.47,6.94
9.25,75.25,2021,3,15,28.4,6.98
9.25,75.75,2021,3,15,28.6,6.98
9.25,76.25,2021,3,15,29.61,7.17
9.25,76.75,2021,3,15,28.35,7.17
9.25,77.25,2021,3,15,27.12,7.08
9.75,74.25,2021,3,15,28.56,6.94
9.75,74.75,2021,3,15,28.51,6.94
9.75,75.25,2021,3,15,28.49,6.98
9.75,75.75,2021,3,15,28.78,6.98
9.75,76.25,2021,3,15,29.93,7.17
9.75,76.75,2021,3,15,27.25,7.17
9.75,77.25,2021,3,15,25.67,7.08
10.25,74.25,2021,3,15,28.67,6.04
10.25,74.75,2021,3,15,28.59,6.04
10.25,75.25,2021,3,15,28.63,6.04
10.25,75.75,2021,3,15,28.99,6.04
10.25,76.25,2021,3,15,29.99,6.79
10.25,76.75,2021,3,15,26.88,6.79
10.25,77.25,2021,3,15,25.43,7.13
10.75,74.25,2021,3,15,28.79,6.04
10.75,74.75,2021,3,15,28.73,6.04
10.75,75.25,2021,3,15,28.87,6.04
10.75,75.75,2021,3,15,29.07,6.04
10.75,76.25,2021,3,15,28.85,6.79
10.75,76.75,2021,3,15,26.75,6.79
10.75,77.25,2021,3,15,26.62,7.13
11.25,74.25,2021,3,15,28.84,5.92
11.25,74.75,2021,3,15,28.85,5.92
11.25,75.25,2021,3,15,28.94,5.59
11.25,75.75,2021,3,15,28.57,5.59
11.25,76.25,2021,3,15,26.68,5.92
11.25,76.75,2021,3,15,25.49,5.92
11.25,77.25,2021,3,15,26.8,6.95
11.75,74.25,2021,3,15,28.85,5.92
11.75,74.75,2021,3,15,28.92,5.92
11.75,75.25,2021,3,15,28.63,5.59
11.75,75.75,2021,3,15,27.63,5.59
11.75,76.25,2021,3,15,25.74,5.92
11.75,76.75,2021,3,15,25.19,5.92
11.75,77.25,2021,3,15,26.41,6.95
12.25,74.25,2021,3,15,28.93,6.82
12.25,74.75,2021,3,15,29.08,6.82
12.25,75.25,2021,3,15,28.33,6.63
12.25,75.75,2021,3,15,26.85,6.63
12.25,76.25,2021,3,15,25.95,6.65
12.25,76.75,2021,3,15,26.32,6.65
12.25,77.25,2021,3,15,26.69,7.05
12.75,74.25,2021,3,15,29.16,6.82
12.75,74.75,2021,3,15,29.33,6.82
12.75,75.25,2021,3,15,28.18,6.63
12.75,75.75,2021,3,15,26.23,6.63
12.75,76.25,2021,3,15,25.73,6.65
12.75,76.75,2021,3,15,26.6,6.65
12.75,77.25,2021,3,15,26.53,7.05
8.25,74.25,2021,3,16,28.84,6.57
8.25,74.75,2021,3,16,28.85,6.57
8.25,75.25,2021,3,16,28.82,6.75
8.25,75.75,2021,3,16,28.81,6.75
8.25,76.25,2021,3,16,28.95,6.9
8.25,76.75,2021,3,16,29,6.9
8.25,77.25,2021,3,16,28.21,6.95
8.75,74.25,2021,3,16,28.9,6.57
8.75,74.75,2021,3,16,28.91,6.57
8.75,75.25,2021,3,16,28.85,6.75
8.75,75.75,2021,3,16,28.86,6.75
8.75,76.25,2021,3,16,29.26,6.9
8.75,76.75,2021,3,16,28.88,6.9
8.75,77.25,2021,3,16,27.74,6.95
9.25,74.25,2021,3,16,28.98,6.7
9.25,74.75,2021,3,16,28.96,6.7
9.25,75.25,2021,3,16,28.89,6.53
9.25,75.75,2021,3,16,29.02,6.53
9.25,76.25,2021,3,16,29.86,6.96
9.25,76.75,2021,3,16,28.24,6.96
9.25,77.25,2021,3,16,27.14,7.07
9.75,74.25,2021,3,16,29.06,6.7
9.75,74.75,2021,3,16,29,6.7
9.75,75.25,2021,3,16,28.94,6.53
9.75,75.75,2021,3,16,29.19,6.53
9.75,76.25,2021,3,16,30.35,6.96
9.75,76.75,2021,3,16,27.29,6.96
9.75,77.25,2021,3,16,25.8,7.07
10.25,74.25,2021,3,16,29.09,6.48
10.25,74.75,2021,3,16,29.05,6.48
10.25,75.25,2021,3,16,29.07,6.79
10.25,75.75,2021,3,16,29.35,6.79
10.25,76.25,2021,3,16,30.28,7.01
10.25,76.75,2021,3,16,27.02,7.01
10.25,77.25,2021,3,16,25.62,7.11
10.75,74.25,2021,3,16,29.07,6.48
10.75,74.75,2021,3,16,29.08,6.48
10.75,75.25,2021,3,16,29.2,6.79
10.75,75.75,2021,3,16,29.27,6.79
10.75,76.25,2021,3,16,28.92,7.01
10.75,76.75,2021,3,16,26.94,7.01
10.75,77.25,2021,3,16,26.84,7.11
11.25,74.25,2021,3,16,29.05,6.44
11.25,74.75,2021,3,16,29.14,6.44
11.25,75.25,2021,3,16,29.18,6.7
11.25,75.75,2021,3,16,28.7,6.7
11.25,76.25,2021,3,16,26.87,6.81
11.25,76.75,2021,3,16,25.89,6.81
11.25,77.25,2021,3,16,27.26,7.22
11.75,74.25,2021,3,16,29.04,6.44
11.75,74.75,2021,3,16,29.18,6.44
11.75,75.25,2021,3,16,28.86,6.7
11.75,75.75,2021,3,16,27.84,6.7
11.75,76.25,2021,3,16,26.18,6.81
11.75,76.75,2021,3,16,25.81,6.81
11.75,77.25,2021,3,16,27.1,7.22
12.25,74.25,2021,3,16,29.04,5.99
12.25,74.75,2021,3,16,29.24,5.99
12.25,75.25,2021,3,16,28.52,6.49
12.25,75.75,2021,3,16,27.12,6.49
12.25,76.25,2021,3,16,26.49,6.94
12.25,76.75,2021,3,16,27.01,6.94
12.25,77.25,2021,3,16,27.35,7.25
12.75,74.25,2021,3,16,29.14,5.99
12.75,74.75,2021,3,16,29.34,5.99
12.75,75.25,2021,3,16,28.27,6.49
12.75,75.75,2021,3,16,26.48,6.49
12.75,76.25,2021,3,16,26.27,6.94
12.75,76.75,2021,3,16,27.26,6.94
12.75,77.25,2021,3,16,27.11,7.25
8.25,74.25,2021,3,17,28.85,6.53
8.25,74.75,2021,3,17,28.78,6.53
8.25,75.25,2021,3,17,28.74,6.61
8.25,75.75,2021,3,17,28.78,6.61
8.25,76.25,2021,3,17,28.89,6.63
8.25,76.75,2021,3,17,29.21,6.63
8.25,77.25,2021,3,17,28.35,6.69
8.75,74.25,2021,3,17,28.92,6.53
8.75,74.75,2021,3,17,28.83,6.53
8.75,75.25,2021,3,17,28.79,6.61
8.75,75.75,2021,3,17,28.91,6.61
8.75,76.25,2021,3,17,29.35,6.63
8.75,76.75,2021,3,17,29.25,6.63
8.75,77.25,2021,3,17,28.01,6.69
9.25,74.25,2021,3,17,29.02,6.54
9.25,74.75,2021,3,17,28.93,6.54
9.25,75.25,2021,3,17,28.87,6.54
9.25,75.75,2021,3,17,29.09,6.54
9.25,76.25,2021,3,17,30.1,6.76
9.25,76.75,2021,3,17,28.53,6.76
9.25,77.25,2021,3,17,27.35,6.77
9.75,74.25,2021,3,17,29.09,6.54
9.75,74.75,2021,3,17,29,6.54
9.75,75.25,2021,3,17,28.94,6.54
9.75,75.75,2021,3,17,29.23,6.54
9.75,76.25,2021,3,17,30.53,6.76
9.75,76.75,2021,3,17,27.16,6.76
9.75,77.25,2021,3,17,25.73,6.77
10.25,74.25,2021,3,17,29.09,6.53
10.25,74.75,2021,3,17,29.03,6.53
10.25,75.25,2021,3,17,29.08,6.62
10.25,75.75,2021,3,17,29.4,6.62
10.25,76.25,2021,3,17,30.28,6.81
10.25,76.75,2021,3,17,26.55,6.81
10.25,77.25,2021,3,17,25.3,6.88
10.75,74.25,2021,3,17,29.08,6.53
10.75,74.75,2021,3,17,29.09,6.53
10.75,75.25,2021,3,17,29.28,6.62
10.75,75.75,2021,3,17,29.4,6.62
10.75,76.25,2021,3,17,28.86,6.81
10.75,76.75,2021,3,17,26.56,6.81
10.75,77.25,2021,3,17,26.54,6.88
11.25,74.25,2021,3,17,29.09,6.56
11.25,74.75,2021,3,17,29.18,6.56
11.25,75.25,2021,3,17,29.29,6.82
11.25,75.75,2021,3,17,28.88,6.82
11.25,76.25,2021,3,17,26.82,6.79
11.25,76.75,2021,3,17,25.63,6.79
11.25,77.25,2021,3,17,26.98,6.86
11.75,74.25,2021,3,17,29.06,6.56
11.75,74.75,2021,3,17,29.22,6.56
11.75,75.25,2021,3,17,29,6.82
11.75,75.75,2021,3,17,28.05,6.82
11.75,76.25,2021,3,17,26.14,6.79
11.75,76.75,2021,3,17,25.66,6.79
11.75,77.25,2021,3,17,26.81,6.86
12.25,74.25,2021,3,17,29.01,6.68
12.25,74.75,2021,3,17,29.28,6.68
12.25,75.25,2021,3,17,28.71,6.67
12.25,75.75,2021,3,17,27.37,6.67
12.25,76.25,2021,3,17,26.46,6.82
12.25,76.75,2021,3,17,26.88,6.82
12.25,77.25,2021,3,17,27.08,6.7
12.75,74.25,2021,3,17,29.18,6.68
12.75,74.75,2021,3,17,29.46,6.68
12.75,75.25,2021,3,17,28.48,6.67
12.75,75.75,2021,3,17,26.69,6.67
12.75,76.25,2021,3,17,26.28,6.82
12.75,76.75,2021,3,17,27.14,6.82
12.75,77.25,2021,3,17,26.94,6.7
8.25,74.25,2021,3,18,28.66,5.98
